car_id,car_make,car_model,car_model_year, monthly total costs , yearly total costs , Total revenue ,Total profit,,,,,,,car_id, loss_profit 
6922229495,Merkur,XR4Ti,2018, $649.57 ," $7,794.84 "," $14,156.00 "," $6,361.16 ",,,,,,,-, none 
5405895261,Mazda,Tribute,2017, $667.64 ," $8,011.68 "," $11,263.00 "," $3,251.32 ",,,,,,,-, none 
7071584850,Subaru,Justy,2017, $603.67 ," $7,244.04 "," $18,045.00 "," $10,800.96 ",,,,,,,-, none 
1011554135,GMC,Envoy XL,2017, $824.14 ," $9,889.68 "," $16,129.00 "," $6,239.32 ",,,,,,,-, none 
3625317435,Mercedes-Benz,S-Class,2018, $746.06 ," $8,952.72 "," $14,394.00 "," $5,441.28 ",,,,,,,-, none 
6457980570,Lincoln,Town Car,2018, $520.26 ," $6,243.12 "," $9,504.00 "," $3,260.88 ",,,,,,,-, none 
69949913,Hyundai,Santa Fe,2018, $574.17 ," $6,890.04 "," $13,228.00 "," $6,337.96 ",,,,,,,-, none 
8877678216,Ford,Fusion,2018, $786.22 ," $9,434.64 "," $16,972.00 "," $7,537.36 ",,,,,,,-, none 
6920965933,Chevrolet,Express 3500,2018, $838.99 ," $10,067.88 "," $14,877.00 "," $4,809.12 ",,,,,,,-, none 
2763051413,Porsche,Cayenne,2017, $617.27 ," $7,407.24 "," $15,788.00 "," $8,380.76 ",,,,,,,-, none 
4232331182,Honda,Civic,2017, $862.72 ," $10,352.64 "," $14,443.00 "," $4,090.36 ",,,,,,,-, none 
6396287447,Lincoln,Town Car,2016, $612.70 ," $7,352.40 "," $14,331.00 "," $6,978.60 ",,,,,,,-, none 
6532039217,Ford,LTD Crown Victoria,2018, $801.61 ," $9,619.32 "," $13,622.00 "," $4,002.68 ",,,,,,,-, none 
3814089405,Mercury,Topaz,2018, $643.13 ," $7,717.56 "," $10,758.00 "," $3,040.44 ",,,,,,,-, none 
5392912230,Mercedes-Benz,R-Class,2017, $817.50 ," $9,810.00 "," $11,484.00 "," $1,674.00 ",,,,,,,-, none 
7762143076,Chevrolet,Corsica,2017, $813.88 ," $9,766.56 "," $11,279.00 "," $1,512.44 ",,,,,,,-, none 
3951116811,Toyota,Sienna,2018, $734.97 ," $8,819.64 "," $16,186.00 "," $7,366.36 ",,,,,,,-, none 
1916622984,Lexus,ES,2018, $623.21 ," $7,478.52 "," $12,963.00 "," $5,484.48 ",,,,,,,-, none 
9565384145,Pontiac,Grand Prix,2018, $527.65 ," $6,331.80 "," $16,630.00 "," $10,298.20 ",,,,,,,-, none 
6630070445,Suzuki,Sidekick,2016, $515.49 ," $6,185.88 "," $14,879.00 "," $8,693.12 ",,,,,,,-, none 
6277116169,Chevrolet,Suburban 1500,2018, $609.54 ," $7,314.48 "," $11,257.00 "," $3,942.52 ",,,,,,,-, none 
9090074988,Mercury,Montego,2016, $748.13 ," $8,977.56 "," $11,457.00 "," $2,479.44 ",,,,,,,-, none 
6147557513,Pontiac,1000,2018, $531.80 ," $6,381.60 "," $13,527.00 "," $7,145.40 ",,,,,,,-, none 
1830267736,Dodge,Grand Caravan,2017, $793.41 ," $9,520.92 "," $8,035.00 "," $(1,485.92)",,,,,,,1830267736," $(1,485.92)"
3852131197,BMW,M6,2017, $570.99 ," $6,851.88 "," $15,705.00 "," $8,853.12 ",,,,,,,-, none 
919010105,MG,MGB,2016, $757.86 ," $9,094.32 "," $17,868.00 "," $8,773.68 ",,,,,,,-, none 
8066907257,Lexus,IS,2018, $656.56 ," $7,878.72 "," $11,740.00 "," $3,861.28 ",,,,,,,-, none 
5555793510,Land Rover,Range Rover,2018, $790.67 ," $9,488.04 "," $20,785.00 "," $11,296.96 ",,,,,,,-, none 
4852732396,Ford,Club Wagon,2016, $525.50 ," $6,306.00 "," $11,172.00 "," $4,866.00 ",,,,,,,-, none 
2599417511,Dodge,Ram Van B150,2017, $716.12 ," $8,593.44 "," $14,553.00 "," $5,959.56 ",,,,,,,-, none 
6813615041,Chevrolet,SSR,2018, $573.20 ," $6,878.40 "," $16,978.00 "," $10,099.60 ",,,,,,,-, none 
6346744844,Chrysler,Town & Country,2016, $697.74 ," $8,372.88 "," $15,623.00 "," $7,250.12 ",,,,,,,-, none 
4960181869,Ford,Expedition,2016, $787.28 ," $9,447.36 "," $19,828.00 "," $10,380.64 ",,,,,,,-, none 
5994948721,Honda,Civic,2016, $573.22 ," $6,878.64 "," $11,512.00 "," $4,633.36 ",,,,,,,-, none 
2390205615,Saab,9000,2017, $718.54 ," $8,622.48 "," $11,133.00 "," $2,510.52 ",,,,,,,-, none 
844786675,Honda,Insight,2018, $831.50 ," $9,978.00 "," $12,673.00 "," $2,695.00 ",,,,,,,-, none 
2681718414,Chevrolet,Malibu,2017, $634.67 ," $7,616.04 "," $15,807.00 "," $8,190.96 ",,,,,,,-, none 
9076745455,Mazda,929,2017, $886.58 ," $10,638.96 "," $17,388.00 "," $6,749.04 ",,,,,,,-, none 
1390566250,Volkswagen,Jetta,2016, $711.83 ," $8,541.96 "," $15,286.00 "," $6,744.04 ",,,,,,,-, none 
2179702604,Subaru,Legacy,2018, $831.32 ," $9,975.84 "," $11,966.00 "," $1,990.16 ",,,,,,,-, none 
8456472700,Hummer,H3T,2017, $625.16 ," $7,501.92 "," $11,352.00 "," $3,850.08 ",,,,,,,-, none 
5139306026,Mercedes-Benz,E-Class,2018, $628.10 ," $7,537.20 "," $9,543.00 "," $2,005.80 ",,,,,,,-, none 
1261910648,Mazda,Mazda2,2017, $636.46 ," $7,637.52 "," $15,281.00 "," $7,643.48 ",,,,,,,-, none 
8917857213,Ford,LTD Crown Victoria,2018, $719.98 ," $8,639.76 "," $17,131.00 "," $8,491.24 ",,,,,,,-, none 
4984409436,Oldsmobile,98,2018, $750.50 ," $9,006.00 "," $10,193.00 "," $1,187.00 ",,,,,,,-, none 
7648522004,GMC,Savana 1500,2018, $622.06 ," $7,464.72 "," $11,717.00 "," $4,252.28 ",,,,,,,-, none 
5358522867,Buick,Reatta,2018, $646.30 ," $7,755.60 "," $8,500.00 ", $744.40 ,,,,,,,-, none 
3167712511,Alfa Romeo,Spider,2016, $743.51 ," $8,922.12 "," $13,224.00 "," $4,301.88 ",,,,,,,-, none 
540846821,Volkswagen,GTI,2017, $747.69 ," $8,972.28 "," $12,881.00 "," $3,908.72 ",,,,,,,-, none 
4527551523,Lincoln,Continental Mark VII,2018, $592.86 ," $7,114.32 "," $12,889.00 "," $5,774.68 ",,,,,,,-, none 
8008240059,Toyota,Land Cruiser,2018, $727.64 ," $8,731.68 "," $16,204.00 "," $7,472.32 ",,,,,,,-, none 
1744228019,Toyota,Highlander,2018, $726.88 ," $8,722.56 "," $12,411.00 "," $3,688.44 ",,,,,,,-, none 
530633175,Ford,Bronco II,2016, $666.50 ," $7,998.00 "," $16,047.00 "," $8,049.00 ",,,,,,,-, none 
4449830431,Chevrolet,S10,2017, $690.72 ," $8,288.64 "," $14,667.00 "," $6,378.36 ",,,,,,,-, none 
5094056077,Mercedes-Benz,C-Class,2017, $672.71 ," $8,072.52 "," $17,832.00 "," $9,759.48 ",,,,,,,-, none 
7671295000,Infiniti,QX,2018, $862.81 ," $10,353.72 "," $17,300.00 "," $6,946.28 ",,,,,,,-, none 
209248343,Isuzu,Ascender,2016, $753.46 ," $9,041.52 "," $8,911.00 ", $(130.52),,,,,,,209248343, $(130.52)
740000217,Volvo,V40,2016, $650.83 ," $7,809.96 "," $14,647.00 "," $6,837.04 ",,,,,,,-, none 
6857519854,Hummer,H1,2017, $662.03 ," $7,944.36 "," $13,712.00 "," $5,767.64 ",,,,,,,-, none 
8974863650,Nissan,Altima,2016, $619.96 ," $7,439.52 "," $18,230.00 "," $10,790.48 ",,,,,,,-, none 
9224956181,Isuzu,Trooper,2018, $579.43 ," $6,953.16 "," $13,378.00 "," $6,424.84 ",,,,,,,-, none 
9169977941,Audi,100,2018, $800.54 ," $9,606.48 "," $11,509.00 "," $1,902.52 ",,,,,,,-, none 
9988636393,Ford,Mustang,2018, $633.56 ," $7,602.72 "," $11,688.00 "," $4,085.28 ",,,,,,,-, none 
7597034911,Saab,3-Sep,2016, $689.61 ," $8,275.32 "," $15,684.00 "," $7,408.68 ",,,,,,,-, none 
2292992825,Toyota,Prius,2017, $633.04 ," $7,596.48 "," $12,511.00 "," $4,914.52 ",,,,,,,-, none 
3957901421,Oldsmobile,Cutlass Cruiser,2018, $717.51 ," $8,610.12 "," $18,604.00 "," $9,993.88 ",,,,,,,-, none 
8837414021,Mitsubishi,Lancer,2018, $805.41 ," $9,664.92 "," $13,619.00 "," $3,954.08 ",,,,,,,-, none 
6868762747,Acura,Integra,2018, $817.78 ," $9,813.36 "," $13,670.00 "," $3,856.64 ",,,,,,,-, none 
8828450827,Porsche,Cayman,2017, $735.87 ," $8,830.44 "," $13,007.00 "," $4,176.56 ",,,,,,,-, none 
6787258828,Jeep,Grand Cherokee,2016, $826.29 ," $9,915.48 "," $12,582.00 "," $2,666.52 ",,,,,,,-, none 
6106001979,Pontiac,Vibe,2017, $783.50 ," $9,402.00 "," $13,560.00 "," $4,158.00 ",,,,,,,-, none 
5459205204,Mitsubishi,Pajero,2017, $509.45 ," $6,113.40 "," $17,086.00 "," $10,972.60 ",,,,,,,-, none 
1034030167,Audi,S4,2016, $651.83 ," $7,821.96 "," $18,947.00 "," $11,125.04 ",,,,,,,-, none 
9147639156,Dodge,Caravan,2018, $822.63 ," $9,871.56 "," $7,887.00 "," $(1,984.56)",,,,,,,9147639156," $(1,984.56)"
4230270836,Subaru,Tribeca,2017, $629.91 ," $7,558.92 "," $10,028.00 "," $2,469.08 ",,,,,,,-, none 
5172027556,Bentley,Brooklands,2018, $578.76 ," $6,945.12 "," $19,320.00 "," $12,374.88 ",,,,,,,-, none 
3568095270,BMW,X6,2018, $657.21 ," $7,886.52 "," $15,180.00 "," $7,293.48 ",,,,,,,-, none 
5930950369,Acura,RDX,2017, $549.69 ," $6,596.28 "," $10,795.00 "," $4,198.72 ",,,,,,,-, none 
837322014,Mercedes-Benz,600SEL,2017, $774.01 ," $9,288.12 "," $13,405.00 "," $4,116.88 ",,,,,,,-, none 
4967038077,Buick,Reatta,2017, $601.60 ," $7,219.20 "," $15,028.00 "," $7,808.80 ",,,,,,,-, none 
7820938188,GMC,Envoy,2018, $651.58 ," $7,818.96 "," $11,560.00 "," $3,741.04 ",,,,,,,-, none 
3677398894,Ford,F150,2016, $684.57 ," $8,214.84 "," $13,919.00 "," $5,704.16 ",,,,,,,-, none 
3958467644,Lamborghini,Countach,2016, $615.34 ," $7,384.08 "," $12,873.00 "," $5,488.92 ",,,,,,,-, none 
6280519732,BMW,550,2016, $829.07 ," $9,948.84 "," $14,249.00 "," $4,300.16 ",,,,,,,-, none 
7374135173,Oldsmobile,Toronado,2016, $694.77 ," $8,337.24 "," $10,699.00 "," $2,361.76 ",,,,,,,-, none 
1383105111,Nissan,Maxima,2016, $797.89 ," $9,574.68 "," $11,409.00 "," $1,834.32 ",,,,,,,-, none 
4260927612,Mazda,626,2018, $628.69 ," $7,544.28 "," $15,405.00 "," $7,860.72 ",,,,,,,-, none 
1346089523,Acura,NSX,2018, $716.53 ," $8,598.36 "," $11,547.00 "," $2,948.64 ",,,,,,,-, none 
3408109818,Ford,Explorer,2017, $663.75 ," $7,965.00 "," $10,096.00 "," $2,131.00 ",,,,,,,-, none 
8124565813,Toyota,Prius,2017, $551.31 ," $6,615.72 "," $8,503.00 "," $1,887.28 ",,,,,,,-, none 
2215627565,MINI,Cooper Clubman,2017, $674.08 ," $8,088.96 "," $9,707.00 "," $1,618.04 ",,,,,,,-, none 
2223093868,Mazda,Mazda6 Sport,2018, $529.16 ," $6,349.92 "," $10,577.00 "," $4,227.08 ",,,,,,,-, none 
6341758898,Studebaker,Avanti,2018, $856.55 ," $10,278.60 "," $10,969.00 ", $690.40 ,,,,,,,-, none 
5551033228,Chevrolet,Tahoe,2016, $709.56 ," $8,514.72 "," $13,153.00 "," $4,638.28 ",,,,,,,-, none 
1273717074,Pontiac,Grand Am,2018, $602.35 ," $7,228.20 "," $15,442.00 "," $8,213.80 ",,,,,,,-, none 
6646757038,Dodge,Grand Caravan,2018, $856.45 ," $10,277.40 "," $15,849.00 "," $5,571.60 ",,,,,,,-, none 
5362263838,Nissan,Altima,2016, $702.42 ," $8,429.04 "," $10,447.00 "," $2,017.96 ",,,,,,,-, none 
3070403395,Mazda,MPV,2018, $634.32 ," $7,611.84 "," $16,478.00 "," $8,866.16 ",,,,,,,-, none 
8123005067,Buick,Park Avenue,2017, $707.09 ," $8,485.08 "," $16,633.00 "," $8,147.92 ",,,,,,,-, none 
235703222,Lexus,HS,2017, $610.44 ," $7,325.28 "," $11,891.00 "," $4,565.72 ",,,,,,,-, none 
9789601980,Mercedes-Benz,M-Class,2017, $809.08 ," $9,708.96 "," $16,025.00 "," $6,316.04 ",,,,,,,-, none 
6893499396,GMC,Savana 3500,2018, $705.38 ," $8,464.56 "," $11,029.00 "," $2,564.44 ",,,,,,,-, none 
9122150560,Acura,RSX,2017, $517.77 ," $6,213.24 "," $10,891.00 "," $4,677.76 ",,,,,,,-, none 
423896121,Oldsmobile,Regency,2018, $649.98 ," $7,799.76 "," $13,074.00 "," $5,274.24 ",,,,,,,-, none 
1882474384,Ferrari,430 Scuderia,2016, $621.94 ," $7,463.28 "," $11,712.00 "," $4,248.72 ",,,,,,,-, none 
6945279650,Lotus,Exige,2016, $594.58 ," $7,134.96 "," $12,203.00 "," $5,068.04 ",,,,,,,-, none 
2326189280,Lexus,LS,2017, $714.82 ," $8,577.84 "," $13,637.00 "," $5,059.16 ",,,,,,,-, none 
1861502141,Mercedes-Benz,C-Class,2017, $749.96 ," $8,999.52 "," $13,840.00 "," $4,840.48 ",,,,,,,-, none 
616680457,Ford,Windstar,2018, $636.00 ," $7,632.00 "," $9,327.00 "," $1,695.00 ",,,,,,,-, none 
7645356189,Land Rover,LR2,2018, $753.78 ," $9,045.36 "," $10,993.00 "," $1,947.64 ",,,,,,,-, none 
255218850,Plymouth,Laser,2016, $631.65 ," $7,579.80 "," $18,195.00 "," $10,615.20 ",,,,,,,-, none 
4556708753,Lincoln,Town Car,2016, $565.02 ," $6,780.24 "," $11,512.00 "," $4,731.76 ",,,,,,,-, none 
2557342521,Lotus,Elise,2016, $701.16 ," $8,413.92 "," $13,990.00 "," $5,576.08 ",,,,,,,-, none 
9413729670,Nissan,Altima,2018, $703.30 ," $8,439.60 "," $12,470.00 "," $4,030.40 ",,,,,,,-, none 
8477985642,Lexus,LX,2017, $701.70 ," $8,420.40 "," $14,513.00 "," $6,092.60 ",,,,,,,-, none 
6271418376,Pontiac,1000,2018, $667.11 ," $8,005.32 "," $11,381.00 "," $3,375.68 ",,,,,,,-, none 
8733580529,Chevrolet,Silverado Hybrid,2016, $656.45 ," $7,877.40 "," $13,484.00 "," $5,606.60 ",,,,,,,-, none 
282512756,Alfa Romeo,164,2016, $661.90 ," $7,942.80 "," $9,066.00 "," $1,123.20 ",,,,,,,-, none 
8104913492,Mercedes-Benz,300SD,2016, $776.29 ," $9,315.48 "," $12,090.00 "," $2,774.52 ",,,,,,,-, none 
7665892086,Lincoln,Mark VIII,2017, $820.63 ," $9,847.56 "," $13,776.00 "," $3,928.44 ",,,,,,,-, none 
878963979,Ford,F250,2016, $694.12 ," $8,329.44 "," $18,001.00 "," $9,671.56 ",,,,,,,-, none 
8085623145,Ford,Thunderbird,2016, $633.99 ," $7,607.88 "," $17,200.00 "," $9,592.12 ",,,,,,,-, none 
2500034550,Chrysler,Town & Country,2018, $774.53 ," $9,294.36 "," $14,385.00 "," $5,090.64 ",,,,,,,-, none 
9831284313,Saturn,S-Series,2017, $725.60 ," $8,707.20 "," $14,500.00 "," $5,792.80 ",,,,,,,-, none 
1306754968,Lexus,LS,2018, $540.64 ," $6,487.68 "," $10,812.00 "," $4,324.32 ",,,,,,,-, none 
7469611835,Ford,Econoline E150,2017, $807.94 ," $9,695.28 "," $14,935.00 "," $5,239.72 ",,,,,,,-, none 
4636745957,Mercedes-Benz,Sprinter,2018, $774.97 ," $9,299.64 "," $13,523.00 "," $4,223.36 ",,,,,,,-, none 
876071701,Mercury,Mariner,2018, $703.98 ," $8,447.76 "," $16,610.00 "," $8,162.24 ",,,,,,,-, none 
1398737631,Oldsmobile,Alero,2018, $827.18 ," $9,926.16 "," $13,891.00 "," $3,964.84 ",,,,,,,-, none 
3886094243,Lotus,Esprit,2016, $605.70 ," $7,268.40 "," $13,963.00 "," $6,694.60 ",,,,,,,-, none 
7787718412,Mercury,Topaz,2017, $752.62 ," $9,031.44 "," $11,345.00 "," $2,313.56 ",,,,,,,-, none 
7319152851,Toyota,4Runner,2018, $712.81 ," $8,553.72 "," $11,130.00 "," $2,576.28 ",,,,,,,-, none 
4214060954,Kia,Sedona,2017, $721.57 ," $8,658.84 "," $9,969.00 "," $1,310.16 ",,,,,,,-, none 
5694287304,Mercury,Grand Marquis,2017, $544.68 ," $6,536.16 "," $19,163.00 "," $12,626.84 ",,,,,,,-, none 
2879946832,Mercury,Villager,2017, $646.01 ," $7,752.12 "," $10,326.00 "," $2,573.88 ",,,,,,,-, none 
4355312879,Pontiac,Firefly,2016, $640.36 ," $7,684.32 "," $14,994.00 "," $7,309.68 ",,,,,,,-, none 
4101029458,Infiniti,Q,2018, $811.30 ," $9,735.60 "," $12,591.00 "," $2,855.40 ",,,,,,,-, none 
2662615125,Cadillac,SRX,2016, $652.55 ," $7,830.60 "," $18,197.00 "," $10,366.40 ",,,,,,,-, none 
4669522922,Mitsubishi,Truck,2017, $811.29 ," $9,735.48 "," $14,523.00 "," $4,787.52 ",,,,,,,-, none 
3962254390,Chrysler,Town & Country,2017, $796.06 ," $9,552.72 "," $14,737.00 "," $5,184.28 ",,,,,,,-, none 
5339352293,Toyota,Corolla,2017, $624.87 ," $7,498.44 "," $16,064.00 "," $8,565.56 ",,,,,,,-, none 
7632001301,Volvo,C30,2016, $763.82 ," $9,165.84 "," $14,496.00 "," $5,330.16 ",,,,,,,-, none 
8514487841,Lincoln,Continental Mark VII,2018, $666.19 ," $7,994.28 "," $16,012.00 "," $8,017.72 ",,,,,,,-, none 
4320012062,Buick,LeSabre,2018, $738.72 ," $8,864.64 "," $15,766.00 "," $6,901.36 ",,,,,,,-, none 
906697050,Infiniti,FX,2017, $497.01 ," $5,964.12 "," $18,247.00 "," $12,282.88 ",,,,,,,-, none 
1600607144,Audi,R8,2016, $695.95 ," $8,351.40 "," $14,372.00 "," $6,020.60 ",,,,,,,-, none 
9598140237,Dodge,Ram Van 1500,2018, $568.62 ," $6,823.44 "," $15,820.00 "," $8,996.56 ",,,,,,,-, none 
8319661048,Toyota,RAV4,2018, $576.56 ," $6,918.72 "," $14,392.00 "," $7,473.28 ",,,,,,,-, none 
6858333649,Chevrolet,Express 2500,2018, $621.02 ," $7,452.24 "," $9,142.00 "," $1,689.76 ",,,,,,,-, none 
8994541047,Jaguar,XJ Series,2017, $725.16 ," $8,701.92 "," $10,679.00 "," $1,977.08 ",,,,,,,-, none 
1341169472,Dodge,Avenger,2018, $838.98 ," $10,067.76 "," $15,364.00 "," $5,296.24 ",,,,,,,-, none 
5790645968,Chevrolet,Corvette,2017, $722.47 ," $8,669.64 "," $8,000.00 ", $(669.64),,,,,,,5790645968, $(669.64)
2378163304,Bentley,Continental,2018, $715.54 ," $8,586.48 "," $15,574.00 "," $6,987.52 ",,,,,,,-, none 
5172662219,Ford,Thunderbird,2018, $599.17 ," $7,190.04 "," $14,758.00 "," $7,567.96 ",,,,,,,-, none 
409017736,Audi,Q7,2017, $550.69 ," $6,608.28 "," $13,839.00 "," $7,230.72 ",,,,,,,-, none 
1789599504,Volkswagen,New Beetle,2017, $803.64 ," $9,643.68 "," $16,237.00 "," $6,593.32 ",,,,,,,-, none 
6918140043,GMC,Yukon,2016, $605.66 ," $7,267.92 "," $13,869.00 "," $6,601.08 ",,,,,,,-, none 
2741827974,Porsche,Cayenne,2016, $581.17 ," $6,974.04 "," $12,790.00 "," $5,815.96 ",,,,,,,-, none 
1291562516,Dodge,Ram Van 3500,2018, $708.03 ," $8,496.36 "," $15,841.00 "," $7,344.64 ",,,,,,,-, none 
6959954304,Volkswagen,Scirocco,2018, $858.85 ," $10,306.20 "," $13,601.00 "," $3,294.80 ",,,,,,,-, none 
1635743923,BMW,6 Series,2018, $684.71 ," $8,216.52 "," $14,550.00 "," $6,333.48 ",,,,,,,-, none 
2945789523,Chevrolet,Cobalt,2017, $777.27 ," $9,327.24 "," $16,861.00 "," $7,533.76 ",,,,,,,-, none 
443053049,Dodge,Ram 1500,2018, $714.46 ," $8,573.52 "," $17,741.00 "," $9,167.48 ",,,,,,,-, none 
9058116638,Mitsubishi,Pajero,2018, $694.52 ," $8,334.24 "," $10,850.00 "," $2,515.76 ",,,,,,,-, none 
8083888591,Chevrolet,1500,2016, $809.38 ," $9,712.56 "," $10,681.00 ", $968.44 ,,,,,,,-, none 
2660460841,Saab,5-Sep,2016, $780.79 ," $9,369.48 "," $16,434.00 "," $7,064.52 ",,,,,,,-, none 
6939020063,Jaguar,XK Series,2018, $726.69 ," $8,720.28 "," $16,978.00 "," $8,257.72 ",,,,,,,-, none 
9479992442,GMC,2500 Club Coupe,2018, $539.30 ," $6,471.60 "," $12,565.00 "," $6,093.40 ",,,,,,,-, none 
6744943111,Tesla,Model S,2018, $582.98 ," $6,995.76 "," $12,153.00 "," $5,157.24 ",,,,,,,-, none 
7732595912,Mazda,B-Series,2018, $792.99 ," $9,515.88 "," $15,560.00 "," $6,044.12 ",,,,,,,-, none 
8402858325,Mazda,B-Series Plus,2018, $791.79 ," $9,501.48 "," $12,440.00 "," $2,938.52 ",,,,,,,-, none 
1287511732,Pontiac,Bonneville,2017, $862.73 ," $10,352.76 "," $14,386.00 "," $4,033.24 ",,,,,,,-, none 
2231707888,Dodge,Caravan,2018, $838.79 ," $10,065.48 "," $19,029.00 "," $8,963.52 ",,,,,,,-, none 
8093991948,Kia,Rio,2018, $516.94 ," $6,203.28 "," $8,078.00 "," $1,874.72 ",,,,,,,-, none 
240812433,Chevrolet,Cavalier,2018, $727.80 ," $8,733.60 "," $11,366.00 "," $2,632.40 ",,,,,,,-, none 
2642456560,Lincoln,LS,2017, $605.92 ," $7,271.04 "," $10,385.00 "," $3,113.96 ",,,,,,,-, none 
1939839181,Saab,9-7X,2018, $490.99 ," $5,891.88 "," $10,047.00 "," $4,155.12 ",,,,,,,-, none 
3555863029,Ford,F250,2017, $740.76 ," $8,889.12 "," $14,680.00 "," $5,790.88 ",,,,,,,-, none 
9556833366,Audi,A5,2016, $838.90 ," $10,066.80 "," $9,386.00 ", $(680.80),,,,,,,9556833366, $(680.80)
7762929045,Cadillac,DeVille,2017, $626.91 ," $7,522.92 "," $11,458.00 "," $3,935.08 ",,,,,,,-, none 
5692340771,Ford,Focus,2016, $768.75 ," $9,225.00 "," $11,572.00 "," $2,347.00 ",,,,,,,-, none 
6129622015,BMW,Z4,2018, $787.91 ," $9,454.92 "," $17,812.00 "," $8,357.08 ",,,,,,,-, none 
7477773873,Nissan,Rogue,2018, $807.94 ," $9,695.28 "," $11,997.00 "," $2,301.72 ",,,,,,,-, none 
3197560426,Toyota,Sienna,2016, $491.26 ," $5,895.12 "," $12,534.00 "," $6,638.88 ",,,,,,,-, none 
7096004173,GMC,Yukon XL 1500,2018, $726.11 ," $8,713.32 "," $11,315.00 "," $2,601.68 ",,,,,,,-, none 
652671578,Chrysler,New Yorker,2016, $785.53 ," $9,426.36 "," $8,798.00 ", $(628.36),,,,,,,652671578, $(628.36)
4190552828,Infiniti,I,2017, $858.24 ," $10,298.88 "," $16,891.00 "," $6,592.12 ",,,,,,,-, none 
5742760779,Saturn,Aura,2018, $544.91 ," $6,538.92 "," $15,840.00 "," $9,301.08 ",,,,,,,-, none 
583491278,Suzuki,Forenza,2017, $781.52 ," $9,378.24 "," $10,080.00 ", $701.76 ,,,,,,,-, none 
5712960206,Buick,Riviera,2018, $832.06 ," $9,984.72 "," $12,831.00 "," $2,846.28 ",,,,,,,-, none 
6394055263,Hummer,H1,2016, $838.85 ," $10,066.20 "," $10,176.00 ", $109.80 ,,,,,,,-, none 
2145971009,Volkswagen,Jetta,2018, $718.13 ," $8,617.56 "," $14,181.00 "," $5,563.44 ",,,,,,,-, none 
4664542402,Chevrolet,Express 1500,2016, $835.82 ," $10,029.84 "," $12,855.00 "," $2,825.16 ",,,,,,,-, none 
6385768600,Toyota,Echo,2016, $817.61 ," $9,811.32 "," $11,497.00 "," $1,685.68 ",,,,,,,-, none 
249463105,Honda,Civic,2018, $677.53 ," $8,130.36 "," $10,421.00 "," $2,290.64 ",,,,,,,-, none 
8842548782,Buick,Park Avenue,2016, $506.49 ," $6,077.88 "," $6,787.00 ", $709.12 ,,,,,,,-, none 
4930922399,Dodge,Daytona,2018, $571.74 ," $6,860.88 "," $9,755.00 "," $2,894.12 ",,,,,,,-, none 
4412389197,Mitsubishi,Diamante,2016, $748.47 ," $8,981.64 "," $12,477.00 "," $3,495.36 ",,,,,,,-, none 
2466507439,BMW,3 Series,2017, $535.29 ," $6,423.48 "," $18,967.00 "," $12,543.52 ",,,,,,,-, none 
8960439126,Ford,Mustang,2016, $588.85 ," $7,066.20 "," $13,525.00 "," $6,458.80 ",,,,,,,-, none 
7876472338,Land Rover,Freelander,2016, $775.60 ," $9,307.20 "," $10,327.00 "," $1,019.80 ",,,,,,,-, none 
2697401385,Volvo,C30,2017, $592.95 ," $7,115.40 "," $11,505.00 "," $4,389.60 ",,,,,,,-, none 
627578381,Mitsubishi,Mirage,2018, $658.27 ," $7,899.24 "," $10,515.00 "," $2,615.76 ",,,,,,,-, none 
445249064,Chevrolet,Express 1500,2018, $690.94 ," $8,291.28 "," $14,548.00 "," $6,256.72 ",,,,,,,-, none 
5297095050,Toyota,Land Cruiser,2017, $829.73 ," $9,956.76 "," $10,372.00 ", $415.24 ,,,,,,,-, none 
3376658668,Dodge,Neon,2018, $700.46 ," $8,405.52 "," $12,950.00 "," $4,544.48 ",,,,,,,-, none 
4342050900,Ram,3500,2018, $536.24 ," $6,434.88 "," $9,611.00 "," $3,176.12 ",,,,,,,-, none 
134586980,Volvo,XC70,2016, $718.59 ," $8,623.08 "," $15,918.00 "," $7,294.92 ",,,,,,,-, none 
9272617618,Suzuki,Equator,2017, $883.81 ," $10,605.72 "," $14,505.00 "," $3,899.28 ",,,,,,,-, none 
3429761182,Volvo,S80,2016, $549.72 ," $6,596.64 "," $17,171.00 "," $10,574.36 ",,,,,,,-, none 
5309989471,Ford,Mustang,2018, $774.27 ," $9,291.24 "," $13,258.00 "," $3,966.76 ",,,,,,,-, none 
7387324883,Kia,Amanti,2018, $524.48 ," $6,293.76 "," $13,427.00 "," $7,133.24 ",,,,,,,-, none 
3798473072,Isuzu,Amigo,2016, $557.67 ," $6,692.04 "," $15,292.00 "," $8,599.96 ",,,,,,,-, none 
6682329598,Hyundai,Santa Fe,2016, $584.03 ," $7,008.36 "," $8,338.00 "," $1,329.64 ",,,,,,,-, none 
297350528,BMW,530,2018, $609.18 ," $7,310.16 "," $10,739.00 "," $3,428.84 ",,,,,,,-, none 
9730903522,Chevrolet,G-Series 2500,2016, $546.01 ," $6,552.12 "," $15,070.00 "," $8,517.88 ",,,,,,,-, none 
1071299662,Ford,Expedition EL,2017, $726.43 ," $8,717.16 "," $11,210.00 "," $2,492.84 ",,,,,,,-, none 
5024563891,Plymouth,Grand Voyager,2017, $657.08 ," $7,884.96 "," $16,205.00 "," $8,320.04 ",,,,,,,-, none 
9267302515,Chevrolet,Tahoe,2017, $645.65 ," $7,747.80 "," $12,602.00 "," $4,854.20 ",,,,,,,-, none 
